4.8,0.0375,150
4.85,0.0375,148
4.9,0.0375,146
4.95,0.0375,145
5.0,0.0375,144
0.1,0.04,31132
0.15,0.04,12860
0.2,0.04,8022
0.25,0.04,5590
0.3,0.04,4187
0.35,0.04,3533
0.4,0.04,3012
0.45,0.04,2464
0.5,0.04,2217
0.55,0.04,1961
0.6,0.04,1625
0.65,0.04,1500
0.7,0.04,1393
0.75,0.04,1300
0.8,0.04,1218
0.85,0.04,1147
0.9,0.04,1023
0.95,0.04,942
1.0,0.04,892
1.05,0.04,801
1.1,0.04,765
1.15,0.04,731
1.2,0.04,701
1.25,0.04,673
1.3,0.04,647
1.35,0.04,623
1.4,0.04,600
1.45,0.04,580
1.5,0.04,560
1.55,0.04,542
1.6,0.04,525
1.65,0.04,509
1.7,0.04,494
1.75,0.04,480
1.8,0.04,467
1.85,0.04,454
1.9,0.04,442
1.95,0.04,431
2.0,0.04,420
2.05,0.04,410
2.1,0.04,400
2.15,0.04,390
2.2,0.04,382
2.25,0.04,373
2.3,0.04,365
2.35,0.04,357
2.4,0.04,350
2.45,0.04,342
2.5,0.04,336
2.55,0.04,329
2.6,0.04,323
2.65,0.04,317
2.7,0.04,311
2.75,0.04,305
2.8,0.04,299
2.85,0.04,294
2.9,0.04,289
2.95,0.04,284
3.0,0.04,279
3.05,0.04,275
3.1,0.04,244
3.15,0.04,266
3.2,0.04,262
3.25,0.04,258
3.3,0.04,254
3.35,0.04,250
3.4,0.04,246
3.45,0.04,243
3.5,0.04,239
3.55,0.04,236
3.6,0.04,233
3.65,0.04,193
3.7,0.04,226
3.75,0.04,223
3.8,0.04,185
3.85,0.04,196
3.9,0.04,194
3.95,0.04,191
4.0,0.04,176
4.05,0.04,207
4.1,0.04,172
4.15,0.04,170
4.2,0.04,180
4.25,0.04,178
4.3,0.04,164
4.35,0.04,162
4.4,0.04,160
4.45,0.04,171
4.5,0.04,168
4.55,0.04,155
4.6,0.04,153
4.65,0.04,151
4.7,0.04,178
4.75,0.04,148
4.8,0.04,147
4.85,0.04,145
4.9,0.04,144
4.95,0.04,142
5.0,0.04,141
0.1,0.0425,28539
0.15,0.0425,12630
0.2,0.0425,7548
0.25,0.0425,5348
0.3,0.0425,4417
0.35,0.0425,3275
0.4,0.0425,2866
0.45,0.0425,2434
0.5,0.0425,2190
0.55,0.0425,1841
0.6,0.0425,1663
0.65,0.0425,1479
0.7,0.0425,1374
0.75,0.0425,1282
0.8,0.0425,1202
0.85,0.0425,1131
0.9,0.0425,977
0.95,0.0425,925
1.0,0.0425,839
1.05,0.0425,837
1.1,0.0425,752
1.15,0.0425,720
1.2,0.0425,690
1.25,0.0425,662
1.3,0.0425,636
1.35,0.0425,613
1.4,0.0425,591
1.45,0.0425,570
1.5,0.0425,551
1.55,0.0425,534
1.6,0.0425,517
1.65,0.0425,501
1.7,0.0425,486
1.75,0.0425,472
1.8,0.0425,459
1.85,0.0425,447
1.9,0.0425,435
1.95,0.0425,424
2.0,0.0425,413
2.05,0.0425,403
2.1,0.0425,393
2.15,0.0425,384
2.2,0.0425,376
2.25,0.0425,367
